name,stint 1,stint 2,stint 3,stint 4 ,stint 5,stint 6,raceId
Jenson Button,Soft (15),Soft (3),Super soft (12),Medium (26),,,948
Felipe Nasr,Super soft (10),Soft (8),Medium (38),,,,948
Pascal Wehrlein,Super soft (11),Soft (7),Soft (14),Medium (24),,,948
Marcus Ericsson,Super soft (11),Soft (7),Medium (20),,,,948
Kimi Raikkonen,Super soft (16),Super soft (5),,,,,948
Rio Haryanto,Super soft (12),Soft (5),,,,,948
Esteban Gutierrez,Soft (16),,,,,,948
Fernando Alonso,Super soft (12),Soft (4),,,,,948
Valtteri Bottas,Ultra soft (21),Super soft (34),,,,,988
Lewis Hamilton,Ultra soft (24),Super soft (31),,,,,988
Sebastian Vettel,Ultra soft (20),Super soft (35),,,,,988
Kimi Raikkonen,Ultra soft (15),Super soft (40),,,,,988
Max Verstappen,Ultra soft (14),Super soft (41),,,,,988
Nico Hulkenberg,Ultra soft (17),Super soft (38),,,,,988
Sergio Perez,Ultra soft (16),Super soft (39),,,,,988
Esteban Ocon,Ultra soft (31),Super soft (24),,,,,988
Fernando Alonso,Ultra soft (21),Super soft (33),,,,,988
Felipe Massa,Ultra soft (22),Super soft (32),,,,,988
Romain Grosjean,Ultra soft (32),Super soft (22),,,,,988
Stoffel Vandoorne,Ultra soft (12),Super soft (42),,,,,988
Kevin Magnussen,Ultra soft (22),Super soft (32),,,,,988
Pascal Wehrlein,Super soft (28),Ultra soft (26),,,,,988
Brendon Hartley,Super soft (26),Ultra soft (28),,,,,988
Pierre Gasly,Ultra soft (30),Super soft (24),,,,,988
Marcus Ericsson,Super soft (30),Ultra soft (24),,,,,988
Lance Stroll,Ultra soft (11),Super soft (18),Ultra soft (6),Ultra soft (19),,,988
Carlos Sainz Jnr,Ultra soft (31),Super soft (0),,,,,988
Daniel Ricciardo,Ultra soft (19),Super soft (1),,,,,988
Sebastian Vettel,Super soft (28),Soft (43),,,,,987
Valtteri Bottas,Super soft (27),Soft (44),,,,,987
Kimi Raikkonen,Super soft (29),Soft (42),,,,,987
Lewis Hamilton,Soft (43),Super soft (28),,,,,987
Max Verstappen,Super soft (28),Soft (34),Super soft (9),,,,987
Daniel Ricciardo,Soft (1),Soft (42),Super soft (28),,,,987
Felipe Massa,Super soft (27),Soft (44),,,,,987
Fernando Alonso,Super soft (28),Soft (43),,,,,987
Sergio Perez,Super soft (35),Soft (36),,,,,987
Nico Hulkenberg,Super soft (30),Soft (40),,,,,987
Carlos Sainz Jnr,Super soft (31),Soft (39),,,,,987
Pierre Gasly,Soft (44),Super soft (26),,,,,987
Marcus Ericsson,Soft (44),Super soft (26),,,,,987
Pascal Wehrlein,Super soft (1),Soft (69),,,,,987
Romain Grosjean,Super soft (1),Soft (47),Super soft (21),,,,987
Lance Stroll,Super soft (28),Soft (39),Super soft (2),,,,987
Brendon Hartley,Super soft (27),Soft (13),,,,,987
Esteban Ocon,Super soft,,,,,,987
Stoffel Vandoorne,Super soft,,,,,,987
Kevin Magnussen,Super soft,,,,,,987
Max Verstappen,Ultra soft (32),Super soft (39),,,,,986
Valtteri Bottas,Ultra soft (32),Super soft (39),,,,,986
Kimi Raikkonen,Ultra soft (32),Soft (39),,,,,986
Sebastian Vettel,Ultra soft (1),Soft (31),Ultra soft (39),,,,986
Esteban Ocon,Ultra soft (20),Soft (50),,,,,986
Lance Stroll,Ultra soft (32),Super soft (38),,,,,986
Sergio Perez,Ultra soft (18),Soft (32),Ultra soft (20),,,,986
Kevin Magnussen,Ultra soft (31),Soft (39),,,,,986
Lewis Hamilton,Ultra soft (1),Soft (30),Super soft (39),,,,986
Fernando Alonso,Super soft (32),Ultra soft (38),,,,,986
Felipe Massa,Ultra soft (3),Soft (67),,,,,986
Stoffel Vandoorne,Ultra soft (31),Super soft (39),,,,,986
Pierre Gasly,Ultra soft (31),Super soft (39),,,,,986
Pascal Wehrlein,Ultra soft (4),Soft (65),,,,,986
Romain Grosjean,Super soft (31),Soft (31),Ultra soft (7),,,,986
Carlos Sainz Jnr,Ultra soft (2),Soft (29),Ultra soft (28),,,,986
Marcus Ericsson,Ultra soft (28),Super soft (27),,,,,986
Brendon Hartley,Ultra soft (30),,,,,,986
Nico Hulkenberg,Ultra soft (19),Soft (5),,,,,986
Daniel Ricciardo,Ultra soft (5),,,,,,986
Lewis Hamilton,Ultra soft (19),Soft (37),,,,,985
Sebastian Vettel,Ultra soft (16),Soft (22),Super soft (18),,,,985
Kimi Raikkonen,Ultra soft (20),Soft (36),,,,,985
Max Verstappen,Super soft (24),Soft (13),Super soft (19),,,,985
Valtteri Bottas,Ultra soft (18),Soft (34),Ultra soft (4),,,,985
Esteban Ocon,Ultra soft (14),Soft (42),,,,,985
Carlos Sainz Jnr,Ultra soft (19),Soft (37),,,,,985
Sergio Perez,Ultra soft (12),Soft (43),,,,,985
Felipe Massa,Super soft (29),Ultra soft (26),,,,,985
Daniil Kvyat,Ultra soft (17),Soft (38),,,,,985
Lance Stroll,Super soft (10),Soft (26),Ultra soft (19),,,,985
Stoffel Vandoorne,Super soft (25),Ultra soft (30),,,,,985
Brendon Hartley,Ultra soft (8),Super soft (27),Super soft (20),,,,985
Romain Grosjean,Ultra soft (16),Soft (39),,,,,985
Marcus Ericsson,Super soft (21),Soft (34),,,,,985
Kevin Magnussen,Super soft (1),Soft (48),Ultra soft (6),,,,985
Fernando Alonso,Ultra soft (14),Soft (10),,,,,985
Daniel Ricciardo,Ultra soft (12),Super soft (2),,,,,985
Pascal Wehrlein,Soft (3),Soft (2),,,,,985
Nico Hulkenberg,Ultra soft (3),,,,,,985
Lewis Hamilton,Super soft (22),Soft (31),,,,,984
Max Verstappen,Super soft (21),Soft (32),,,,,984
Daniel Ricciardo,Super soft (25),Soft (28),,,,,984
Valtteri Bottas,Soft (30),Super soft (23),,,,,984
Kimi Raikkonen,Soft (28),Super soft (25),,,,,984
Esteban Ocon,Super soft (20),Soft (33),,,,,984
Sergio Perez,Super soft (21),Soft (32),,,,,984
Kevin Magnussen,Super soft (19),Soft (34),,,,,984
Romain Grosjean,Super soft (23),Soft (30),,,,,984
Felipe Massa,Super soft (17),Soft (35),,,,,984
Fernando Alonso,Super soft (25),Soft (27),,,,,984
Jolyon Palmer,Soft (39),Super soft (13),,,,,984
Pierre Gasly,Super soft (22),Soft (17),Super soft (13),,,,984
Stoffel Vandoorne,Super soft (9),Soft (25),Super soft (18),,,,984
Pascal Wehrlein,Soft (2),Super soft (1),Soft (22),Soft (26),,,984
Lance Stroll,Super soft (4),Soft (31),Super soft (10),,,,984
Nico Hulkenberg,Soft (38),Super soft (2),,,,,984
Marcus Ericsson,Soft (7),,,,,,984
Sebastian Vettel,Super soft (4),,,,,,984
Carlos Sainz Jnr,,,,,,,984
Max Verstappen,Super soft (27),Soft (29),,,,,983
Lewis Hamilton,Super soft (26),Soft (30),,,,,983
Daniel Ricciardo,Super soft (29),Soft (27),,,,,983
Sebastian Vettel,Soft (27),Super soft (29),,,,,983
Valtteri Bottas,Super soft (28),Soft (28),,,,,983
Sergio Perez,Super soft (30),Soft (26),,,,,983
Stoffel Vandoorne,Super soft (13),Soft (42),,,,,983
Lance Stroll,Super soft (12),Soft (43),,,,,983
Felipe Massa,Super soft (11),Soft (44),,,,,983
Esteban Ocon,Super soft (2),Soft (53),,,,,983
Fernando Alonso,Super soft (26),Soft (29),,,,,983
Kevin Magnussen,Super soft (10),Soft (45),,,,,983
Romain Grosjean,Super soft (11),Soft (22),Super soft (22),,,,983
Pierre Gasly,Super soft (12),Soft (43),,,,,983
Jolyon Palmer,Super soft (13),Soft (42),,,,,983
Nico Hulkenberg,Super soft (9),Soft (41),Super soft (5),,,,983
Pascal Wehrlein,Soft (37),Super soft (18),,,,,983
Marcus Ericsson,Soft (38),Super soft (16),,,,,983
Carlos Sainz Jnr,Super soft (29),,,,,,983
Lewis Hamilton,Intermediate (29),Ultra soft (29),,,,,982
Daniel Ricciardo,Intermediate (11),Intermediate (17),Ultra soft (30),,,,982
Valtteri Bottas,Intermediate (28),Ultra soft (30),,,,,982
Carlos Sainz Jnr,Intermediate (27),Super soft (31),,,,,982
Sergio Perez,Wet (11),Intermediate (17),Ultra soft (30),,,,982
Jolyon Palmer,Wet (12),Intermediate (17),Ultra soft (29),,,,982
Stoffel Vandoorne,Wet (12),Intermediate (15),Ultra soft (31),,,,982
Lance Stroll,Intermediate (26),Ultra soft (32),,,,,982
Romain Grosjean,Intermediate (27),Ultra soft (31),,,,,982
Esteban Ocon,Wet (11),Intermediate (16),Ultra soft (11),Ultra soft (20),,,982
Felipe Massa,Wet (17),Intermediate (7),Ultra soft (13),Ultra soft (21),,,982
Pascal Wehrlein,Wet (2),Wet (19),Intermediate (7),Ultra soft (9),Ultra soft (19),,982
Kevin Magnussen,Wet (11),Intermediate (13),Ultra soft (14),Ultra soft (12),,,982
Nico Hulkenberg,Wet (12),Intermediate (16),Ultra soft (10),Ultra soft (10),,,982
Marcus Ericsson,Wet (2),Wet (11),Intermediate (14),Soft (4),Ultra soft (4),,982
Daniil Kvyat,Intermediate (10),,,,,,982
Fernando Alonso,Wet (8),,,,,,982
Max Verstappen,Intermediate (0),,,,,,982
Sebastian Vettel,Intermediate (0),,,,,,982
Kimi Raikkonen,Intermediate (0),,,,,,982
Lewis Hamilton,Super soft (32),Soft (21),,,,,981
Valtteri Bottas,Super soft (33),Soft (20),,,,,981
Sebastian Vettel,Super soft (31),Soft (22),,,,,981
Daniel Ricciardo,Soft (37),Super soft (16),,,,,981
Kimi Raikkonen,Super soft (15),Soft (38),,,,,981
Esteban Ocon,Super soft (16),Soft (37),,,,,981
Lance Stroll,Super soft (17),Soft (36),,,,,981
Felipe Massa,Super soft (21),Soft (32),,,,,981
Sergio Perez,Super soft (32),Soft (21),,,,,981
Max Verstappen,Soft (3),Super soft (24),Super soft (25),,,,981
Kevin Magnussen,Super soft (11),Soft (41),,,,,981
Daniil Kvyat,Super soft (19),Soft (33),,,,,981
Nico Hulkenberg,Super soft (9),Soft (43),,,,,981
Carlos Sainz Jnr,Super soft (13),Soft (39),,,,,981
Romain Grosjean,Super soft (3),Soft (31),Super soft (18),,,,981
Pascal Wehrlein,Super soft (20),Soft (31),,,,,981
Fernando Alonso,Soft (30),Super soft (20),,,,,981
Marcus Ericsson,Super soft (18),Soft (31),,,,,981
Stoffel Vandoorne,Super soft (33),,,,,,981
Jolyon Palmer,Soft (25),Super soft (4),,,,,981
Lewis Hamilton,Ultra soft (12),Soft (18),Soft (14),,,,980
Sebastian Vettel,Ultra soft (14),Soft (16),Ultra soft (14),,,,980
Daniel Ricciardo,Ultra soft (14),Super soft (16),Ultra soft (14),,,,980
Kimi Raikkonen,Ultra soft (15),Soft (14),Ultra soft (15),,,,980
Valtteri Bottas,Ultra soft (13),Soft (17),Soft (14),,,,980
Nico Hulkenberg,Ultra soft (11),Soft (18),Ultra soft (15),,,,980
Romain Grosjean,Ultra soft (10),Soft (19),Super soft (15),,,,980
Felipe Massa,Super soft (11),Soft (18),Ultra soft (15),,,,980
Esteban Ocon,Ultra soft (10),Super soft (17),Super soft (2),Ultra soft (15),,,980
Carlos Sainz Jnr,Ultra soft (19),Soft (10),Super soft (15),,,,980
Lance Stroll,Super soft (9),Soft (20),Ultra soft (15),,,,980
Daniil Kvyat,Super soft (18),Ultra soft (12),Ultra soft (14),,,,980
Jolyon Palmer,Ultra soft (8),Soft (22),Ultra soft (14),,,,980
Stoffel Vandoorne,Super soft (18),Ultra soft (12),Ultra soft (14),,,,980
Kevin Magnussen,Ultra soft (9),Soft (21),Super soft (4),Ultra soft (10),,,980
Marcus Ericsson,Super soft (8),Soft (15),Soft (6),Ultra soft (15),,,980
Sergio Perez,Ultra soft (12),Super soft (13),Super soft (4),Ultra soft (13),,,980
Fernando Alonso,Ultra soft (10),Soft (15),,,,,980
Max Verstappen,Ultra soft (7),,,,,,980
Pascal Wehrlein,Soft (2),,,,,,980
Sebastian Vettel,Super soft (32),Soft (38),,,,,979
Kimi Raikkonen,Super soft (33),Soft (37),,,,,979
Valtteri Bottas,Super soft (30),Soft (40),,,,,979
Lewis Hamilton,Super soft (31),Soft (39),,,,,979
Max Verstappen,Super soft (42),Soft (28),,,,,979
Fernando Alonso,Super soft (35),Soft (35),,,,,979
Carlos Sainz Jnr,Super soft (35),Soft (34),,,,,979
Sergio Perez,Super soft (34),Soft (35),,,,,979
Esteban Ocon,Super soft (35),Soft (34),,,,,979
Stoffel Vandoorne,Super soft (42),Soft (27),,,,,979
Kevin Magnussen,Super soft (31),Soft (38),,,,,979
Daniil Kvyat,Soft (40),Super soft (29),,,,,979
Jolyon Palmer,Super soft (46),Soft (23),,,,,979
Lance Stroll,Super soft (29),Soft (40),,,,,979
Pascal Wehrlein,Super soft (3),Soft (25),Soft (40),,,,979
Marcus Ericsson,Super soft (1),Soft (62),Super soft (5),,,,979
Nico Hulkenberg,Super soft (45),Soft (22),,,,,979
Paul di Resta,Soft (34),Super soft (26),,,,,979
Romain Grosjean,Super soft (20),Soft (0),,,,,979
Daniel Ricciardo,Super soft (1),,,,,,979
Lewis Hamilton,Super soft (25),Soft (26),,,,,978
Valtteri Bottas,Soft (32),Super soft (19),,,,,978
Kimi Raikkonen,Super soft (24),Soft (25),Super soft (2),,,,978
Max Verstappen,Super soft (19),Soft (30),Super soft (2),,,,978
Daniel Ricciardo,Super soft (32),Soft (19),,,,,978
Nico Hulkenberg,Super soft (24),Soft (27),,,,,978
Sebastian Vettel,Super soft (18),Soft (32),Super soft (1),,,,978
Esteban Ocon,Super soft (20),Soft (30),,,,,978
Sergio Perez,Super soft (23),Soft (27),,,,,978
Felipe Massa,Soft (25),Super soft (25),,,,,978
Stoffel Vandoorne,Super soft (26),Soft (24),,,,,978
Kevin Magnussen,Soft (37),Super soft (13),,,,,978
Romain Grosjean,Super soft (23),Soft (20),Super soft (7),,,,978
Marcus Ericsson,Soft (28),Super soft (22),,,,,978
Daniil Kvyat,Super soft (1),Soft (26),Super soft (23),,,,978
Lance Stroll,Soft (22),Super soft (20),Super soft (8),,,,978
Pascal Wehrlein,Soft (2),Medium (1),Soft (28),Super soft (19),,,978
Fernando Alonso,Super soft (20),Soft (12),,,,,978
Valtteri Bottas,Ultra soft (41),Super soft (30),,,,,977
Sebastian Vettel,Ultra soft (34),Super soft (37),,,,,977
Daniel Ricciardo,Ultra soft (33),Super soft (38),,,,,977
Lewis Hamilton,Super soft (31),Ultra soft (40),,,,,977
Kimi Raikkonen,Ultra soft (44),Super soft (27),,,,,977
Romain Grosjean,Ultra soft (36),Super soft (35),,,,,977
Sergio Perez,Ultra soft (35),Super soft (35),,,,,977
Esteban Ocon,Ultra soft (42),Super soft (28),,,,,977
Felipe Massa,Soft (47),Ultra soft (23),,,,,977
Lance Stroll,Super soft (35),Ultra soft (35),,,,,977
Jolyon Palmer,Soft (34),Ultra soft (36),,,,,977
Stoffel Vandoorne,Ultra soft (31),Super soft (39),,,,,977
Nico Hulkenberg,Super soft (14),Soft (56),,,,,977
Pascal Wehrlein,Super soft (35),Ultra soft (35),,,,,977
Marcus Ericsson,Ultra soft (34),Super soft (35),,,,,977
Daniil Kvyat,Ultra soft (1),Soft (54),Soft (13),,,,977
Carlos Sainz Jnr,Ultra soft (40),Super soft (4),,,,,977
Kevin Magnussen,Super soft (29),,,,,,977
Fernando Alonso,Ultra soft (1),,,,,,977
Max Verstappen,,,,,,,977
Daniel Ricciardo,Super soft (5),Soft (8),Super soft (9),Super soft (29),,,976
Valtteri Bottas,Super soft (1),Soft (10),Super soft (11),Super soft (29),,,976
Lance Stroll,Super soft (13),Soft (9),Super soft (29),,,,976
Sebastian Vettel,Super soft (12),Soft (10),Super soft (11),,,,976
Lewis Hamilton,Super soft (12),Soft (10),Super soft (9),,,,976
Esteban Ocon,Super soft (12),Soft (8),Super soft (2),Super soft (29),,,976
Kevin Magnussen,Super soft (12),Soft (10),Super soft (29),,,,976
Carlos Sainz Jnr,Super soft (12),Soft (10),Super soft (29),,,,976
Fernando Alonso,Super soft (12),Soft (10),Super soft (29),,,,976
Pascal Wehrlein,Super soft (12),Soft (1),Super soft (4),Super soft (4),,,976
Marcus Ericsson,Soft (12),Super soft (5),Super soft (5),,,,976
Stoffel Vandoorne,Soft (5),Super soft (17),Super soft (11),Super soft (18),,,976
Romain Grosjean,Soft (3),Super soft (11),Super soft (8),Super soft (14),Super soft (14),,976
Kimi Raikkonen,Super soft (12),Soft (8),Super soft (26),,,,976
Sergio Perez,Super soft (12),Soft (8),Super soft (19),,,,976
Felipe Massa,Super soft (12),Soft (10),Super soft (3),,,,976
Nico Hulkenberg,Super soft (13),Soft (9),Super soft (2),,,,976
Max Verstappen,Super soft (12),,,,,,976
Daniil Kvyat,Super soft (9),,,,,,976
Jolyon Palmer,Super soft (7),,,,,,976
Lewis Hamilton,Ultra soft (32),Super soft (38),,,,,975
Valtteri Bottas,Ultra soft (23),Soft (47),,,,,975
Daniel Ricciardo,Ultra soft (18),Soft (52),,,,,975
Sebastian Vettel,Ultra soft (5),Super soft (44),Ultra soft (21),,,,975
Sergio Perez,Ultra soft (19),Super soft (51),,,,,975
Esteban Ocon,Ultra soft (32),Super soft (38),,,,,975
Kimi Raikkonen,Ultra soft (17),Super soft (24),Ultra soft (29),,,,975
Nico Hulkenberg,Ultra soft (11),Super soft (59),,,,,975
Lance Stroll,Ultra soft (25),Super soft (44),,,,,975
Romain Grosjean,Ultra soft (1),Super soft (68),,,,,975
Jolyon Palmer,Ultra soft (11),Super soft (58),,,,,975
Kevin Magnussen,Super soft (46),Ultra soft (23),,,,,975
Marcus Ericsson,Ultra soft (11),Super soft (58),,,,,975
Stoffel Vandoorne,Ultra soft (45),Super soft (24),,,,,975
Pascal Wehrlein,Super soft (1),Ultra soft (39),Ultra soft (28),,,,975
Fernando Alonso,Ultra soft (42),Super soft (24),,,,,975
Daniil Kvyat,Ultra soft (15),Ultra soft (38),Soft (1),,,,975
Max Verstappen,Ultra soft (10),,,,,,975
Felipe Massa,,,,,,,975
Carlos Sainz Jnr,,,,,,,975
Sebastian Vettel,Ultra soft (39),Super soft (39),,,,,974
Kimi Raikkonen,Ultra soft (34),Super soft (44),,,,,974
Daniel Ricciardo,Ultra soft (38),Super soft (40),,,,,974
Valtteri Bottas,Ultra soft (33),Super soft (45),,,,,974
Max Verstappen,Ultra soft (32),Super soft (28),Ultra soft (18),,,,974
Carlos Sainz Jnr,Ultra soft (37),Super soft (41),,,,,974
Lewis Hamilton,Ultra soft (46),Super soft (32),,,,,974
Romain Grosjean,Ultra soft (40),Super soft (38),,,,,974
Felipe Massa,Ultra soft (38),Super soft (24),Ultra soft (16),,,,974
Kevin Magnussen,Ultra soft (37),Super soft (5),Ultra soft (36),,,,974
Jolyon Palmer,Ultra soft (42),Super soft (36),,,,,974
Esteban Ocon,Ultra soft (36),Super soft (3),Ultra soft (21),Ultra soft (18),,,974
Sergio Perez,Ultra soft (16),Super soft (47),Ultra soft (9),Ultra soft (6),,,974
Daniil Kvyat,Ultra soft (36),Super soft (35),,,,,974
Lance Stroll,Ultra soft (41),Super soft (26),Ultra soft (4),,,,974
Stoffel Vandoorne,Ultra soft (43),Super soft (23),,,,,974
Marcus Ericsson,Super soft (35),Ultra soft (28),,,,,974
Pascal Wehrlein,Super soft (1),Ultra soft (56),,,,,974
Jenson Button,Ultra soft (1),Super soft (38),Ultra soft (18),,,,974
Nico Hulkenberg,Ultra soft (15),,,,,,974
Lewis Hamilton,Soft (21),Medium (15),Soft (30),,,,973
Sebastian Vettel,Soft (14),Soft (23),Medium (29),,,,973
Daniel Ricciardo,Soft (21),Medium (17),Soft (28),,,,973
Sergio Perez,Soft (18),Soft (16),Medium (31),,,,973
Esteban Ocon,Soft (16),Soft (18),Medium (31),,,,973
Nico Hulkenberg,Soft (15),Soft (18),Medium (32),,,,973
Pascal Wehrlein,Soft (33),Medium (32),,,,,973
Carlos Sainz Jnr,Soft (13),Soft (21),Medium (31),,,,973
Daniil Kvyat,Medium (1),Soft (32),Soft (32),,,,973
Romain Grosjean,Soft (19),Soft (15),Medium (31),,,,973
Marcus Ericsson,Soft (18),Soft (14),Medium (32),,,,973
Fernando Alonso,Soft (12),Soft (19),Medium (20),Soft (13),,,973
Felipe Massa,Soft (1),Soft (12),Soft (20),Medium (31),,,973
Kevin Magnussen,Soft (13),Soft (20),Medium (30),Soft (1),,,973
Jolyon Palmer,Medium (2),Soft (19),Soft (21),Soft (22),,,973
Lance Stroll,Soft (12),Soft (21),Medium (31),,,,973
Valtteri Bottas,Soft (26),Medium (12),,,,,973
Stoffel Vandoorne,Medium (12),Soft (20),,,,,973
Max Verstappen,Soft (1),,,,,,973
Kimi Raikkonen,,,,,,,973
Valtteri Bottas,Ultra soft (27),Super soft (25),,,,,972
Sebastian Vettel,Ultra soft (34),Super soft (18),,,,,972
Kimi Raikkonen,Ultra soft (29),Super soft (23),,,,,972
Lewis Hamilton,Ultra soft (30),Super soft (22),,,,,972
Max Verstappen,Ultra soft (29),Super soft (23),,,,,972
Sergio Perez,Ultra soft (27),Super soft (25),,,,,972
Esteban Ocon,Ultra soft (26),Super soft (26),,,,,972
Nico Hulkenberg,Ultra soft (40),Super soft (12),,,,,972
Felipe Massa,Ultra soft (21),Super soft (20),Ultra soft (10),,,,972
Carlos Sainz Jnr,Ultra soft (24),Super soft (27),,,,,972
Lance Stroll,Ultra soft (26),Super soft (25),,,,,972
Daniil Kvyat,Ultra soft (21),Super soft (30),,,,,972
Kevin Magnussen,Ultra soft (21),Super soft (30),,,,,972
Stoffel Vandoorne,Super soft (1),Ultra soft (23),Ultra soft (27),,,,972
Marcus Ericsson,Super soft (1),Ultra soft (20),Ultra soft (30),,,,972
Pascal Wehrlein,Super soft (2),Ultra soft (18),Ultra soft (30),,,,972
Daniel Ricciardo,Ultra soft (5),,,,,,972
Sebastian Vettel,Super soft (10),Super soft (23),Soft (24),,,,971
Lewis Hamilton,Super soft (13),Soft (28),Soft (16),,,,971
Valtteri Bottas,Super soft (13),Super soft (17),Soft (27),,,,971
Kimi Raikkonen,Super soft (12),Super soft (25),Soft (20),,,,971
Daniel Ricciardo,Super soft (13),Soft (26),Super soft (18),,,,971
Felipe Massa,Super soft (13),Soft (24),Soft (20),,,,971
Sergio Perez,Super soft (13),Super soft (23),Soft (21),,,,971
Romain Grosjean,Super soft (12),Super soft (19),Soft (26),,,,971
Nico Hulkenberg,Super soft (13),Soft (23),Super soft (21),,,,971
Esteban Ocon,Super soft (11),Super soft (26),Soft (20),,,,971
Pascal Wehrlein,Super soft (11),Soft (45),,,,,971
Daniil Kvyat,Super soft (13),Soft (28),Super soft (15),,,,971
Jolyon Palmer,Super soft (13),Soft (24),Super soft (19),,,,971
Fernando Alonso,Super soft (13),Soft (23),Super soft (18),,,,971
Marcus Ericsson,Soft (33),Super soft (17),,,,,971
Carlos Sainz Jnr,Super soft (12),Super soft (0),,,,,971
Lance Stroll,Super soft (8),Soft (4),,,,,971
Max Verstappen,Super soft (11),,,,,,971
Kevin Magnussen,Super soft (8),,,,,,971
Stoffel Vandoorne,,,,,,,971
Sebastian Vettel,Ultra soft (23),Soft (34),,,,,969
Lewis Hamilton,Ultra soft (17),Soft (40),,,,,969
Valtteri Bottas,Ultra soft (25),Soft (32),,,,,969
Kimi Raikkonen,Ultra soft (26),Soft (31),,,,,969
Max Verstappen,Ultra soft (25),Super soft (32),,,,,969
Felipe Massa,Ultra soft (20),Super soft (37),,,,,969
Sergio Perez,Ultra soft (17),Soft (39),,,,,969
Carlos Sainz Jnr,Ultra soft (18),Soft (38),,,,,969
Daniil Kvyat,Ultra soft (34),Super soft (15),Ultra soft (7),,,,969
Esteban Ocon,Ultra soft (15),Soft (41),,,,,969
Nico Hulkenberg,Ultra soft (16),Soft (14),Ultra soft (26),,,,969
Antonio Giovinazzi,Soft (15),Super soft (40),,,,,969
Stoffel Vandoorne,Ultra soft (9),Soft (46),,,,,969
Fernando Alonso,Ultra soft (16),Super soft (34),,,,,969
Kevin Magnussen,Soft (1),Super soft (43),Ultra soft (2),,,,969
Lance Stroll,Super soft (5),Ultra soft (24),Ultra soft (11),,,,969
Daniel Ricciardo,Ultra soft (25),,,,,,969
Marcus Ericsson,Super soft (21),,,,,,969
Jolyon Palmer,Soft (15),,,,,,969
Romain Grosjean,Ultra soft (13),,,,,,969
